2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Log file cleared.
2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:12,304 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:19,249 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:26,388 - tarjan_planner_logger - INFO - User selected Option 1: List Relatives
2024-11-25 07:40:26,390 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:32,709 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:43,259 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:45,125 - tarjan_planner_logger - INFO - User selected Option 2: List Modes of Transport
2024-11-25 07:40:45,126 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:48,582 - tarjan_planner_logger - INFO - User selected Option 4: Compare Transport Methods
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_9 by Train: time=0.08, cost=19.41**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_9 by Bicycle: time=0.28, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_9 by Walking: time=0.78, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_10 by Bus: time=0.26, cost=14.15**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_10 by Train: time=0.12, cost=35.38**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_10 by Bicycle: time=0.49, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_10 by Walking: time=1.42, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_1 by Bus: time=0.14, cost=4.29**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_1 by Train: time=0.06, cost=10.72**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_1 by Bicycle: time=0.16, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_1 by Walking: time=0.43, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_2 by Bus: time=0.18, cost=7.55**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_2 by Train: time=0.08, cost=18.88**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_2 by Bicycle: time=0.27, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_2 by Walking: time=0.76, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_4 by Bus: time=0.11, cost=2.44**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_4 by Train: time=0.05, cost=6.11**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_4 by Bicycle: time=0.10, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_4 by Walking: time=0.24, cost=0.00**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_5 by Bus: time=0.16, cost=5.92**
2024-11-25 07:40:48,588 - tarjan_planner_logger - DEBUG - **Edge from Relative_3 to Relative_5 by Train: time=0.07, cost=14.80**
